#OTU ID	MM933M	MM936M	MM941M	MM943M	MM9362CU	MMS700	MMS701	MMS702	MMS703	MMS704	MMS705	MMS706	MMS707	MMS708	MMS709	MMS710	MMS711	MMS712	MMS713	MMS714	MMS715	MMS716	MMS717	MMS890	MMS891	MMS900	MMS901	MMS902	MMS903	MMS904	MMS905	MMS906	MMS907	MMS908	MMS909	MMS910	MMS911	MMS912	MMS913	MMS914	MMS915	MMS916	MMS917	MMS918	MMS919	MMS920	MMS921	MMS922	MMS923	MMS924	MMS925	MMS928	MMS929	MMS930	MMS931	MMS932	MMS938	MMS939	MMS942	MMS943	MMS944	taxonomy
denovo679671	0.0	0.0	2.947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7054	7.3161	0.0	5.515	0.0	0.0	6.1146	5.9729	0.0	0.0	0.0	8.4574	0.0	7.4872	0.0	4.8928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7004	0.0	0.0	5.4547	1.9506	0.0	0.0	7.8724	6.145	0.0	5.1394	0.0	3.8684	No blast hit
denovo1204740	0.0	0.0	2.947	0.0	0.0	4.2995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0444	0.0	0.0	0.0	0.0	2.3644	0.0	0.0	0.0	0.0	0.0	1.6815	0.0	0.0	0.0	9.733	3.7887	0.0	0.0	0.0	2.1926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	No blast hit
denovo169	0.0	6.9636	9.6311	0.0	1.5567	3.371	2.663	2.7902	2.579	0.0	3.8118	1.8309	2.1967	0.0	4.2076	2.2296	2.7938	0.0	4.7091	5.9667	2.1967	3.4936	4.9896	4.0853	3.4207	0.0	0.0	3.5895	0.0	4.0875	3.6741	3.4994	0.0	5.2609	0.0	0.0	3.7004	2.1806	5.0272	4.2219	0.0	4.9982	6.5078	1.9786	2.3988	4.0085	4.4108	3.2224	3.5502	0.0	0.0	2.5265	0.0	3.806	0.0	2.5265	3.3649	4.6747	0.0	2.9097	3.8684	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Sanchez_Castro12b_GLO12
denovo1880116	0.0	0.0	10.079	0.0	1.5567	0.0	0.0	0.0	8.1777	4.1813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3174	0.0	7.0553	4.4726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0899	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Diversisporales; f__Acaulosporaceae; g__Acaulospora; s__sp
denovo1273	0.0	3.3956	3.8503	5.0003	1.5567	2.5041	0.0	0.0	0.0	0.0	2.419	2.6124	3.0301	0.0	1.5567	5.2441	2.7938	0.0	5.9976	3.1197	11.385	4.7757	0.0	0.0	0.0	0.0	7.3824	6.4074	2.0444	2.3219	4.514	0.0	0.0	0.0	2.3741	0.0	0.0	0.0	2.7543	4.0402	5.6375	2.8464	7.8517	1.9786	0.0	5.7503	10.66	0.0	3.0255	0.0	2.3127	0.0	2.7507	0.0	2.2901	0.0	0.0	2.8349	0.0	2.0899	2.964	No blast hit
denovo971664	0.0	0.0	0.0	3.1296	0.0	0.0	8.1207	5.5951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.599	7.2511	0.0	8.2869	0.0	0.0	0.0	2.2768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6217	0.0	0.0	0.0	0.0	0.0	2.1806	0.0	6.0709	0.0	0.0	2.585	1.9786	0.0	0.0	2.1304	0.0	0.0	7.5725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Diversisporales; f__Acaulosporaceae; g__Acaulospora; s__Acau16
denovo1247437	0.0	0.0	0.0	0.0	0.0	0.0	1.8745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8726	2.3741	0.0	0.0	5.3172	0.0	0.0	9.3247	0.0	0.0	4.4322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0899	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__Glo71
denovo1541148	0.0	0.0	2.947	0.0	0.0	0.0	4.2977	7.7416	0.0	0.0	0.0	0.0	0.0	8.8235	8.2196	6.152	6.7123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3219	0.0	2.6217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1164	0.0	2.1304	0.0	5.1983	8.0622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7301	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__sp
denovo923794	0.0	0.0	2.947	0.0	2.2879	0.0	3.5443	2.7902	3.4529	0.0	0.0	0.0	11.956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9389	1.3023	0.0	0.0	3.4207	0.0	12.235	0.0	6.1241	3.1699	1.4226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9175	2.1926	0.0	0.0	0.0	0.0	0.0	2.2901	0.0	0.0	0.0	0.0	0.0	3.8684	No blast hit
denovo361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7122	0.0	0.0	0.0	0.0	3.9782	4.4444	0.0	0.0	2.2768	2.1967	5.29	2.2768	0.0	0.0	3.8548	0.0	7.5763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4018	0.0	0.0	0.0	0.0	5.5463	5.3662	0.0	0.0	0.0	0.0	0.0	0.0	5.3322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Diversisporales; f__Diversisporaceae; g__Diversispora; s__spurca
denovo369	2.8816	7.581	0.0	0.0	8.3194	0.0	0.0	0.0	0.0	0.0	0.0	2.6124	0.0	0.0	5.0031	0.0	0.0	0.0	0.0	2.2768	2.1967	0.0	2.2768	3.4039	3.9601	2.1266	0.0	2.437	3.7549	5.2095	0.0	0.0	0.0	2.3644	0.0	0.0	2.3219	0.0	3.2661	0.0	3.3429	2.8464	2.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1	2.5265	0.0	4.6747	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__Paraglomeraceae; g__Paraglomus; s__Para1_OTU2
denovo455	8.8037	0.0	3.8503	0.0	2.2879	0.0	5.2605	4.2289	2.579	0.0	0.0	1.8309	2.1967	0.0	0.0	3.5934	5.685	3.0717	3.7633	2.2768	0.0	2.7793	0.0	0.0	3.4207	2.1266	2.5553	4.5283	2.0444	2.3219	1.4226	6.4697	0.0	0.0	0.0	2.5322	3.1699	0.0	0.0	5.4243	4.0218	0.0	2.585	0.0	2.3988	2.2551	1.4272	2.7127	0.0	4.2289	0.0	0.0	2.7507	4.195	0.0	0.0	3.3649	0.0	0.0	3.4292	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Archaeosporales; f__Archaeosporaceae; g__Archaeospora; s__sp
denovo228	0.0	0.0	6.6678	0.0	4.2076	2.5041	0.0	7.8929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.685	0.0	5.2756	3.1197	0.0	4.6964	2.2768	0.0	0.0	3.4726	0.0	0.0	0.0	0.0	2.1248	0.0	0.0	0.0	7.3954	7.3547	0.0	5.5526	1.9537	0.0	0.0	0.0	0.0	4.4322	0.0	7.8529	4.1612	2.7127	7.3051	2.7902	5.1983	0.0	0.0	0.0	3.6637	0.0	0.0	0.0	0.0	2.0899	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__Torrecillas12b_Glo_G5
denovo227	0.0	0.0	2.947	0.0	3.6611	0.0	7.2823	4.2289	0.0	4.8861	2.419	0.0	0.0	0.0	0.0	5.9939	7.1938	0.0	8.2124	2.2768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9205	0.0	5.3482	0.0	2.0342	0.0	4.2209	2.3988	0.0	2.1304	1.9175	0.0	6.488	2.3127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__Torrecillas12b_Glo_G5
denovo223	3.7802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2616	0.0	0.0	0.0	2.3219	0.0	2.6217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__Paraglomeraceae; g__Paraglomus; s__laccatum
denovo221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2576	0.0	2.2768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0692	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__NES27
denovo193	0.0	0.0	0.0	0.0	7.4733	0.0	0.0	0.0	0.0	5.141	8.2747	0.0	0.0	0.0	0.0	3.5934	1.9882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.531	0.0	0.0	3.6741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.428	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__Glo59
denovo195	4.3297	5.2889	2.947	0.0	8.7551	5.4281	5.1565	4.6246	4.3855	0.0	4.7595	4.986	3.9389	3.8776	5.316	4.5323	3.6859	5.506	5.1534	4.5896	3.0301	4.9906	4.8034	5.8706	4.9129	4.9682	4.3584	4.9957	6.2479	6.1898	4.9659	5.2127	3.9245	5.9828	5.2727	5.2956	4.3923	5.4397	5.6395	4.6601	5.1101	5.6592	0.0	0.0	4.7356	5.2756	5.3166	5.2138	5.0506	4.2289	4.6328	5.6034	6.0008	7.0789	7.6951	6.9636	4.8533	6.0977	5.3956	4.3606	2.964	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Wirsel_OTU16
denovo196	0.0	0.0	0.0	0.0	3.6611	0.0	7.4009	6.284	0.0	2.7472	0.0	0.0	0.0	0.0	0.0	2.2296	3.9852	0.0	7.6601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5361	0.0	2.437	0.0	0.0	0.0	5.5867	2.3988	0.0	1.4272	0.0	0.0	6.488	2.3127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__Paraglomeraceae; g__Paraglomus; s__laccatum
denovo197	0.0	0.0	0.0	0.0	0.0	10.38	0.0	2.7902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0899	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Archaeosporales; f__Archaeosporaceae; g__Archaeospora; s__sp
denovo277435	0.0	0.0	2.947	0.0	5.9353	3.371	4.4811	2.7902	3.4529	4.8861	4.9743	4.986	4.7054	0.0	5.5129	3.9782	2.7938	2.2338	4.8729	4.3385	3.0301	5.343	4.3385	5.6125	4.6595	5.1156	3.9666	4.2219	5.6724	5.6147	5.1133	4.9967	5.0407	6.1607	4.7062	3.9405	2.3219	5.1833	5.2614	4.3832	2.0175	4.291	0.0	0.0	4.1774	4.3124	4.7191	5.2138	4.8861	2.7902	5.6034	5.2889	5.4588	6.043	5.3187	4.3254	4.8533	5.4576	4.4295	4.758	6.3686	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__Torrecillas12b_Glo_G5
denovo68600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__Paraglomeraceae; g__Paraglomus; s__sp
denovo864627	4.3297	0.0	0.0	0.0	2.7709	0.0	4.4811	0.0	0.0	2.7472	0.0	3.1165	3.5549	3.8776	4.2076	3.5934	2.7938	0.0	2.8658	3.6483	2.1967	3.0586	4.5896	4.895	3.4207	2.9512	2.5553	4.2219	4.7004	3.7004	3.2332	4.4342	3.0165	4.9091	2.3741	0.0	2.3219	5.0357	5.0272	2.437	3.7219	2.8464	0.0	0.0	2.3988	3.623	2.6011	4.143	3.0255	4.9348	3.1597	4.6328	4.8901	4.5011	3.1346	4.8861	2.4985	4.2783	2.9726	0.0	4.4201	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__Paraglomeraceae; g__Paraglomus; s__Alguacil12a_Para_1
denovo1924730	0.0	4.3254	3.8503	3.1296	0.0	0.0	1.8745	3.6819	0.0	0.0	0.0	1.8309	0.0	0.0	9.179	2.2296	5.7659	0.0	2.0513	9.0336	0.0	1.3023	4.9896	0.0	0.0	0.0	0.0	1.6815	0.0	0.0	0.0	2.6217	0.0	0.0	0.0	0.0	0.0	2.1806	0.0	0.0	0.0	0.0	10.3	0.0	0.0	2.2551	0.0	6.9773	2.1926	6.899	7.6959	0.0	1.9506	0.0	0.0	2.5265	0.0	0.0	0.0	0.0	0.0	No blast hit
denovo1497527	2.8816	0.0	0.0	0.0	5.2439	0.0	0.0	0.0	3.4529	4.5763	0.0	4.2405	3.5549	0.0	3.6611	4.7458	5.8425	0.0	4.8729	4.9896	3.0301	1.3023	4.0343	4.5462	0.0	0.0	4.3584	4.2219	0.0	0.0	1.4226	0.0	0.0	0.0	3.7605	0.0	3.1699	3.0121	0.0	1.6815	0.0	0.0	3.4594	0.0	0.0	0.0	4.4108	5.6724	0.0	0.0	2.3127	4.3254	4.1852	8.4931	4.6056	5.8615	2.4985	4.2783	0.0	3.4292	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Archaeosporales; f__Ambisporaceae; g__Ambispora; s__leptoticha
denovo260	5.0377	0.0	8.336	0.0	0.0	5.7115	4.0875	5.4067	3.4529	4.5763	4.201	4.8646	2.1967	3.8776	4.7138	4.5323	0.0	0.0	0.0	4.5896	0.0	4.3264	3.6483	2.8855	4.9129	3.4726	0.0	0.0	2.0444	2.3219	3.6741	0.0	0.0	0.0	0.0	0.0	4.0875	4.2225	1.9537	0.0	5.7233	4.5028	2.585	4.9266	3.7887	4.963	4.6234	5.506	0.0	3.6819	4.6328	5.6034	1.9506	0.0	2.2901	3.3956	0.0	3.7301	0.0	2.9097	2.964	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Sanchez_Castro12b_GLO12
denovo269	0.0	0.0	0.0	0.0	5.316	2.5041	1.8745	2.7902	0.0	0.0	0.0	3.1165	0.0	0.0	2.2879	0.0	5.0721	3.9832	0.0	0.0	0.0	1.9755	4.0343	6.0201	3.4207	0.0	0.0	4.2219	2.858	2.3219	2.9491	3.4994	6.428	3.7493	0.0	2.5322	3.1699	0.0	3.2661	4.3832	0.0	4.291	0.0	0.0	0.0	3.623	3.6808	5.415	4.4873	2.7902	2.3127	5.7383	2.7507	4.5011	4.8195	5.4547	0.0	3.7301	3.8776	2.0899	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Sanchez_Castro12b_GLO12
denovo158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7617	0.0	0.0	0.0	4.0308	2.1967	9.3631	0.0	3.067	6.5843	0.0	0.0	2.2768	0.0	0.0	4.3385	0.0	0.0	8.81	3.4271	0.0	0.0	0.0	5.3693	8.0153	0.0	0.0	0.0	0.0	0.0	2.1806	0.0	0.0	0.0	0.0	0.0	3.2962	0.0	0.0	0.0	0.0	0.0	7.099	2.3127	3.9341	0.0	0.0	0.0	0.0	0.0	2.8349	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Archaeosporales; f__Archaeosporaceae; g__Archaeospora; s__MO_Ar1
denovo155	10.842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0444	0.0	0.0	0.0	2.1846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3127	0.0	0.0	0.0	0.0	2.5265	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Archaeosporales; f__Archaeosporaceae; g__Archaeospora; s__sp
denovo156	6.8536	0.0	5.5844	0.0	7.6649	0.0	0.0	0.0	4.3855	0.0	0.0	0.0	0.0	0.0	1.5567	2.2296	0.0	2.2338	0.0	0.0	0.0	2.4326	0.0	0.0	0.0	3.4726	0.0	1.6815	2.0444	0.0	0.0	0.0	0.0	0.0	2.3741	2.5322	0.0	0.0	1.9537	3.2972	4.9767	0.0	3.4594	4.4322	2.3988	0.0	0.0	1.9175	2.1926	0.0	0.0	0.0	2.7507	0.0	5.5757	4.6328	2.4985	0.0	5.3956	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__acnaGlo2
denovo151	0.0	0.0	0.0	3.1296	4.6029	0.0	0.0	0.0	0.0	0.0	0.0	7.1201	3.5549	0.0	0.0	0.0	4.9389	0.0	0.0	0.0	0.0	1.3023	0.0	0.0	2.5495	0.0	0.0	0.0	0.0	0.0	0.0	7.0209	0.0	0.0	0.0	0.0	0.0	7.6612	9.8282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4067	0.0	0.0	0.0	0.0	0.0	2.5265	0.0	0.0	2.9726	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__Paraglomeraceae; g__Paraglomus; s__laccatum
denovo152	10.164	0.0	0.0	3.1296	0.0	0.0	0.0	4.9348	5.3505	0.0	8.9177	6.2803	2.1967	2.9726	1.5567	5.6138	7.0067	7.2206	3.7633	6.9991	7.2773	0.0	5.6724	0.0	8.2149	7.1539	5.3228	4.8923	2.0444	3.1699	2.595	0.0	3.5408	0.0	2.3741	7.992	5.2095	5.9324	1.9537	1.6815	9.5759	7.3939	0.0	10.877	4.9502	0.0	4.0182	5.9568	3.0255	4.2289	2.3127	0.0	1.9506	0.0	0.0	0.0	2.4985	0.0	12.874	0.0	2.964	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Diversisporales; f__Diversisporaceae; g__Diversispora; s__Div
denovo374935	0.0	3.3956	0.0	0.0	0.0	0.0	0.0	0.0	2.579	0.0	0.0	0.0	0.0	0.0	8.2007	0.0	0.0	2.2338	0.0	8.4234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3685	0.0	0.0	0.0	0.0	6.6974	0.0	0.0	0.0	0.0	1.9506	0.0	0.0	0.0	3.9024	0.0	0.0	2.9097	0.0	No blast hit
denovo38	3.7802	5.2889	0.0	4.6003	9.3346	6.6977	6.8202	4.2289	6.7873	5.8615	5.7326	8.4778	7.604	6.5983	8.0608	7.7483	7.2227	6.7102	7.1864	6.0528	5.7751	8.2573	7.9935	8.4742	7.196	7.2206	5.8957	6.9094	7.8978	8.1344	7.2182	9.0269	7.0848	8.0806	6.9347	6.5954	6.4757	7.9146	8.1279	6.5838	6.6669	7.2546	4.0	6.1011	7.2343	6.8355	6.5789	7.0087	7.887	6.899	6.5885	6.8491	8.1385	8.8984	8.7051	7.6511	6.9839	8.7497	7.7825	5.898	7.9813	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Claroideoglomeraceae; g__Claroideoglomus; s__Torrecillas12b_Glo_G5
denovo39	0.0	0.0	0.0	3.1296	1.5567	0.0	0.0	0.0	0.0	5.3576	6.5283	9.7402	4.7054	8.8452	5.168	3.5934	3.6859	3.5983	7.8685	9.5963	3.0301	3.0586	3.6483	3.4039	0.0	9.3975	2.5553	4.9957	7.6055	3.1699	8.9369	4.7427	5.0407	10.239	4.1486	3.9405	4.3923	5.0357	5.4628	1.6815	4.0218	3.3629	8.0	4.2209	2.3988	2.2551	2.1304	1.9175	3.5502	4.9348	4.0766	4.6328	4.5803	3.806	2.2901	6.4382	2.4985	5.2407	2.9726	8.4759	4.8182	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Sanchez_Castro12b_GLO12
denovo754174	0.0	3.3956	0.0	4.0447	3.1321	3.9087	3.5443	0.0	0.0	4.5763	2.419	5.2988	3.0301	5.8021	0.0	0.0	0.0	0.0	5.8481	5.1544	2.1967	0.0	2.2768	2.0686	3.9601	4.8041	4.9197	2.9303	5.9887	0.0	5.3693	2.6217	2.1846	5.7798	3.2278	0.0	0.0	2.1806	4.4002	0.0	3.3429	2.0342	4.9542	4.9266	0.0	2.2551	0.0	1.9175	0.0	0.0	2.3127	2.5265	3.6394	2.4139	3.1346	3.9341	2.4985	2.8349	0.0	8.8154	3.8684	No blast hit
denovo5611	0.0	0.0	0.0	5.0003	2.7709	0.0	1.8745	2.7902	12.448	3.6356	0.0	1.8309	2.1967	0.0	3.1321	0.0	0.0	12.013	2.8658	0.0	0.0	1.9755	3.6483	2.8855	3.9601	0.0	3.9666	1.6815	3.375	0.0	2.595	2.6217	3.0165	2.3644	14.565	13.834	11.281	3.5361	3.6432	0.0	3.3429	0.0	4.3923	0.0	2.3988	0.0	2.6011	1.9175	3.0255	2.7902	2.3127	3.9341	1.9506	0.0	3.1346	0.0	0.0	2.8349	3.8776	8.9919	2.964	No blast hit
denovo855546	0.0	0.0	0.0	0.0	1.5567	0.0	0.0	0.0	0.0	2.7472	2.419	0.0	2.1967	2.9726	2.2879	2.2296	0.0	0.0	9.3134	4.8034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3923	0.0	0.0	0.0	0.0	1.9175	0.0	0.0	0.0	0.0	1.9506	3.2717	0.0	3.3956	0.0	0.0	0.0	0.0	0.0	No blast hit
denovo478342	0.0	0.0	0.0	0.0	0.0	0.0	1.8745	0.0	0.0	0.0	0.0	0.0	3.0301	0.0	0.0	4.5323	0.0	0.0	2.8658	0.0	4.2419	4.851	0.0	0.0	0.0	0.0	6.1146	0.0	2.0444	2.3219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0342	0.0	0.0	2.3988	5.7503	9.2783	0.0	0.0	0.0	0.0	0.0	0.0	2.4139	0.0	0.0	0.0	0.0	0.0	0.0	2.964	No blast hit
denovo851059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__acnaGlo2
denovo6700	0.0	0.0	2.947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9526	0.0	0.0	0.0	0.0	0.0	5.6375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.009	0.0	4.6439	0.0	0.0	0.0	6.8304	0.0	0.0	0.0	0.0	0.0	0.0	1.9175	0.0	0.0	0.0	0.0	1.9506	9.4559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Glo7
denovo2001341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5567	0.0	0.0	8.4323	8.6898	4.0343	2.1967	1.3023	0.0	2.0686	0.0	0.0	2.5553	1.6815	2.0444	0.0	0.0	2.6217	2.1846	0.0	0.0	0.0	2.3219	0.0	0.0	8.5641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5265	0.0	0.0	0.0	4.3606	0.0	No blast hit
